research_id,response_id,object,original_response,respondent_id,cleaned_response,translated_response,originality_rater01,utility_rater01,originality_rater02,utility_rater02
NAT202402,20737,brick,pizza stone,383,pizza stone,pizza stone,2,2,,
NAT202402,20784,brick,pizza oven,276,pizza oven,pizza oven,2,4,,
NAT202402,20804,brick,pizza oven,277,pizza oven,pizza oven,2,4,,
NAT202402,20824,brick,pizza oven,278,pizza oven,pizza oven,2,4,,
NAT202402,20844,brick,pizza oven,279,pizza oven,pizza oven,2,4,,
NAT202402,20864,brick,pizza oven,280,pizza oven,pizza oven,2,4,,
NAT202402,20884,brick,pizza oven,281,pizza oven,pizza oven,2,4,,
NAT202402,20904,brick,pizza oven,282,pizza oven,pizza oven,2,4,,
NAT202402,20924,brick,pizza oven,283,pizza oven,pizza oven,2,4,,
NAT202402,20944,brick,pizza oven,284,pizza oven,pizza oven,2,4,,
NAT202402,20964,brick,pizza oven,285,pizza oven,pizza oven,2,4,,
NAT202402,20984,brick,pizza oven,286,pizza oven,pizza oven,2,4,,
NAT202402,21004,brick,pizza oven,287,pizza oven,pizza oven,2,4,,
NAT202402,21024,brick,pizza oven,288,pizza oven,pizza oven,2,4,,
NAT202402,21044,brick,pizza oven,289,pizza oven,pizza oven,2,4,,
NAT202402,21064,brick,pizza oven,290,pizza oven,pizza oven,2,4,,
NAT202402,21084,brick,pizza oven,291,pizza oven,pizza oven,2,4,,
NAT202402,21104,brick,pizza oven,292,pizza oven,pizza oven,2,4,,
NAT202402,21124,brick,pizza oven,293,pizza oven,pizza oven,2,4,,
NAT202402,21144,brick,pizza oven,294,pizza oven,pizza oven,2,4,,
NAT202402,21164,brick,pizza oven,295,pizza oven,pizza oven,2,4,,
NAT202402,21184,brick,pizza oven,296,pizza oven,pizza oven,2,4,,
NAT202402,21204,brick,pizza oven,297,pizza oven,pizza oven,2,4,,
NAT202402,21224,brick,pizza oven,298,pizza oven,pizza oven,2,4,,
NAT202402,21244,brick,pizza oven,299,pizza oven,pizza oven,2,4,,
NAT202402,21264,brick,pizza oven,300,pizza oven,pizza oven,2,4,,
NAT202402,21284,brick,pizza oven,301,pizza oven,pizza oven,2,4,,
NAT202402,21309,brick,pizza oven,302,pizza oven,pizza oven,2,4,,
NAT202402,21329,brick,pizza oven,303,pizza oven,pizza oven,2,4,,
NAT202402,21344,brick,pizza oven,304,pizza oven,pizza oven,2,4,,
NAT202402,21364,brick,pizza oven,305,pizza oven,pizza oven,2,4,,
NAT202402,21384,brick,pizza oven,306,pizza oven,pizza oven,2,4,,
NAT202402,21404,brick,pizza oven,307,pizza oven,pizza oven,2,4,,
NAT202402,21424,brick,pizza oven,308,pizza oven,pizza oven,2,4,,
NAT202402,21449,brick,pizza oven,309,pizza oven,pizza oven,2,4,,
NAT202402,21469,brick,pizza oven,310,pizza oven,pizza oven,2,4,,
NAT202402,21484,brick,pizza oven,311,pizza oven,pizza oven,2,4,,
NAT202402,21524,brick,pizza oven,313,pizza oven,pizza oven,2,4,,
NAT202402,21544,brick,pizza oven,314,pizza oven,pizza oven,2,4,,
NAT202402,21564,brick,pizza oven,315,pizza oven,pizza oven,2,4,,
NAT202402,21584,brick,pizza oven,316,pizza oven,pizza oven,2,4,,
NAT202402,21604,brick,pizza oven,317,pizza oven,pizza oven,2,4,,
NAT202402,21624,brick,pizza oven,318,pizza oven,pizza oven,2,4,,
NAT202402,21644,brick,pizza oven,319,pizza oven,pizza oven,2,4,,
NAT202402,21664,brick,pizza oven,320,pizza oven,pizza oven,2,4,,
NAT202402,21701,brick,pizza oven,321,pizza oven,pizza oven,2,4,,
NAT202402,21709,brick,pizza oven,322,pizza oven,pizza oven,2,4,,
NAT202402,21737,brick,pizza oven,323,pizza oven,pizza oven,2,4,,
NAT202402,21744,brick,pizza oven,324,pizza oven,pizza oven,2,4,,
NAT202402,21764,brick,pizza oven,325,pizza oven,pizza oven,2,4,,
NAT202402,21787,brick,pizza oven,326,pizza oven,pizza oven,2,4,,
NAT202402,21805,brick,pizza ovens,327,pizza ovens,pizza ovens,2,4,,
NAT202402,21825,brick,pizza ovens,328,pizza ovens,pizza ovens,2,4,,
NAT202402,21852,brick,pizza oven,329,pizza oven,pizza oven,2,4,,
NAT202402,21870,brick,oven,330,oven,oven,2,3,,
NAT202402,21871,brick,pizza oven,330,pizza oven,pizza oven,2,4,,
NAT202402,21889,brick,pizza oven,386,pizza oven,pizza oven,2,4,,
NAT202402,21909,brick,pizza oven,387,pizza oven,pizza oven,2,4,,
NAT202402,21926,brick,a brick oven,388,oven,oven,2,3,,
NAT202402,21949,brick,pizza oven,389,pizza oven,pizza oven,2,4,,
NAT202402,21966,brick,a brick oven,390,oven,oven,2,3,,
NAT202402,21984,brick,brick oven,391,oven,oven,2,3,,
NAT202402,21988,brick,brick pizza,391,pizza,pizza,1.4,0,,
NAT202402,22004,brick,brick oven,392,oven,oven,2,3,,
NAT202402,22011,brick,brick pizza oven,392,pizza oven,pizza oven,2,4,,
NAT202402,22038,brick,oven,393,oven,oven,2,3,,
NAT202402,22039,brick,pizza stone,393,pizza stone,pizza stone,2,2,,
NAT202402,22069,brick,pizza oven,395,pizza oven,pizza oven,2,4,,
NAT202402,22089,brick,pizza oven,396,pizza oven,pizza oven,2,4,,
NAT202402,22127,brick,brick pizza,398,pizza,pizza,1.4,0,,
NAT202402,22186,brick,a brick oven,401,oven,oven,2,3,,
NAT202402,22193,brick,a brick pizza,401,pizza,pizza,1.4,0,,
NAT202402,22212,brick,brick pizza oven,402,pizza oven,pizza oven,2,4,,
NAT202402,22230,brick,oven,403,oven,oven,2,3,,
NAT202402,22249,brick,pizza oven,404,pizza oven,pizza oven,2,4,,
NAT202402,22267,brick,pizza oven,405,pizza oven,pizza oven,2,4,,
NAT202402,22289,brick,pizza oven,406,pizza oven,pizza oven,2,4,,
NAT202402,22306,brick,a brick oven,407,oven,oven,2,3,,
NAT202402,22325,brick,brick oven,408,oven,oven,2,3,,
NAT202402,22330,brick,brick pizza,408,pizza,pizza,1.4,0,,
NAT202402,22369,brick,pizza oven,410,pizza oven,pizza oven,2,4,,
NAT202402,22408,brick,pizza oven,412,pizza oven,pizza oven,2,4,,
NAT202402,22426,brick,brick oven,413,oven,oven,2,3,,
NAT202402,22446,brick,brick oven,414,oven,oven,2,3,,
NAT202402,22447,brick,brick pizza,414,pizza,pizza,1.4,0,,
NAT202402,22489,brick,pizza oven,416,pizza oven,pizza oven,2,4,,
NAT202402,22508,brick,pizza oven,417,pizza oven,pizza oven,2,4,,
NAT202402,22527,brick,pizza oven,418,pizza oven,pizza oven,2,4,,
NAT202402,22545,brick,oven,419,oven,oven,2,3,,
NAT202402,22568,brick,oven,420,oven,oven,2,3,,
NAT202402,22587,brick,brick oven,421,oven,oven,2,3,,
NAT202402,22602,brick,brick pizza oven,421,pizza oven,pizza oven,2,4,,
NAT202402,22605,brick,brick oven,422,oven,oven,2,3,,
NAT202402,22613,brick,brick pizza,422,pizza,pizza,1.4,0,,
NAT202402,22614,brick,brick bread,422,bread,bread,1.4,0,,
NAT202402,22630,brick,oven,423,oven,oven,2,3,,
NAT202402,22631,brick,pizza stone,423,pizza stone,pizza stone,2,2,,
NAT202402,22648,brick,pizza oven,424,pizza oven,pizza oven,2,4,,
NAT202402,22666,brick,brick pizza oven,425,pizza oven,pizza oven,2,4,,
NAT202402,22679,brick,brick bread oven,425,bread oven,bread oven,2,3,,
NAT202402,22690,brick,pizza oven,426,pizza oven,pizza oven,2,4,,
NAT202402,22706,brick,brick oven,427,oven,oven,2,3,,
NAT202402,22710,brick,brick pizza,427,pizza,pizza,1.4,0,,
NAT202402,22729,brick,pizza oven,428,pizza oven,pizza oven,2,4,,
NAT202402,22749,brick,pizza oven,429,pizza oven,pizza oven,2,4,,
NAT202402,22766,brick,pizza oven,430,pizza oven,pizza oven,2,4,,
NAT202402,22787,brick,brick oven,431,oven,oven,2,3,,
NAT202402,22806,brick,pizza oven,432,pizza oven,pizza oven,2,4,,
NAT202402,22832,brick,pizza oven,433,pizza oven,pizza oven,2,4,,
NAT202402,22854,brick,pizza oven,434,pizza oven,pizza oven,2,4,,
NAT202402,22876,brick,oven,435,oven,oven,2,3,,
NAT202402,22877,brick,pizza stone,435,pizza stone,pizza stone,2,2,,
NAT202402,22878,brick,bread baker,435,bread baker,bread baker,3,0,,
NAT202402,22887,brick,a brick oven,436,oven,oven,2,3,,
NAT202402,22896,brick,a brick pizza oven,436,pizza oven,pizza oven,2,4,,
NAT202402,22922,brick,pizza oven base,437,pizza oven base,pizza oven base,2,4,,
NAT202402,22936,brick,oven,438,oven,oven,2,3,,
NAT202402,22959,brick,building pizza ovens,439,building pizza ovens,building pizza ovens,1.5,4,,
NAT202402,22964,brick,brick-built oven,440,brickbuilt oven,brickbuilt oven,1,3,,
NAT202402,22986,brick,oven,441,oven,oven,2,3,,
NAT202402,23006,brick,oven,442,oven,oven,2,3,,
NAT202402,23026,brick,oven,443,oven,oven,2,3,,
NAT202402,23046,brick,oven,444,oven,oven,2,3,,
NAT202402,23066,brick,oven,445,oven,oven,2,3,,
NAT202402,23086,brick,oven,446,oven,oven,2,3,,
NAT202402,23105,brick,oven,447,oven,oven,2,3,,
NAT202402,23127,brick,outdoor oven,448,outdoor oven,outdoor oven,2,4,,
NAT202402,23145,brick,oven,449,oven,oven,2,3,,
NAT202402,23165,brick,oven,450,oven,oven,2,3,,
NAT202402,23204,brick,oven,452,oven,oven,2,3,,
NAT202402,23224,brick,oven,453,oven,oven,2,3,,
NAT202402,23236,brick,outdoor kitchen,453,outdoor kitchen,outdoor kitchen,1,4,,
NAT202402,23245,brick,outdoor oven,454,outdoor oven,outdoor oven,2,4,,
NAT202402,23279,brick,outdoor kitchen,455,outdoor kitchen,outdoor kitchen,1,4,,
NAT202402,23288,brick,outdoor oven,456,outdoor oven,outdoor oven,2,4,,
NAT202402,23303,brick,outdoor oven,457,outdoor oven,outdoor oven,2,4,,
NAT202402,23307,brick,outdoor kitchen,457,outdoor kitchen,outdoor kitchen,1,4,,
NAT202402,23321,brick,oven,458,oven,oven,2,3,,
NAT202402,23351,brick,outdoor kitchen,459,outdoor kitchen,outdoor kitchen,1,4,,
NAT202402,23352,brick,pizza oven,459,pizza oven,pizza oven,2,4,,
NAT202402,23364,brick,outdoor oven,460,outdoor oven,outdoor oven,2,4,,
NAT202402,23384,brick,outdoor oven,461,outdoor oven,outdoor oven,2,4,,
NAT202402,23395,brick,outdoor kitchen,461,outdoor kitchen,outdoor kitchen,1,4,,
NAT202402,23405,brick,pizza oven,462,pizza oven,pizza oven,2,4,,
NAT202402,23406,brick,outdoor kitchen,462,outdoor kitchen,outdoor kitchen,1,4,,
NAT202402,23431,brick,outdoor kitchen,463,outdoor kitchen,outdoor kitchen,1,4,,
NAT202402,23453,brick,outdoor kitchen,464,outdoor kitchen,outdoor kitchen,1,4,,
NAT202402,23459,brick,pizza oven,465,pizza oven,pizza oven,2,4,,
NAT202402,23469,brick,outdoor kitchen,465,outdoor kitchen,outdoor kitchen,1,4,,
NAT202402,23486,brick,pizza oven,466,pizza oven,pizza oven,2,4,,
NAT202402,23487,brick,outdoor kitchen,466,outdoor kitchen,outdoor kitchen,1,4,,
NAT202402,23500,brick,oven,467,oven,oven,2,3,,
NAT202402,23522,brick,pizza oven,468,pizza oven,pizza oven,2,4,,
NAT202402,23562,brick,outdoor oven,470,outdoor oven,outdoor oven,2,4,,
NAT202402,23563,brick,pizza oven,470,pizza oven,pizza oven,2,4,,
NAT202402,23575,brick,outdoor kitchen,470,outdoor kitchen,outdoor kitchen,1,4,,
NAT202402,23581,brick,oven,471,oven,oven,2,3,,
NAT202402,23610,brick,outdoor kitchen,472,outdoor kitchen,outdoor kitchen,1,4,,
NAT202402,23611,brick,pizza oven,472,pizza oven,pizza oven,2,4,,
NAT202402,23647,brick,oven,474,oven,oven,2,3,,
NAT202402,23656,brick,outdoor kitchen,474,outdoor kitchen,outdoor kitchen,1,4,,
NAT202402,23665,brick,outdoor kitchen,475,outdoor kitchen,outdoor kitchen,1,4,,
NAT202402,23693,brick,outdoor kitchen,476,outdoor kitchen,outdoor kitchen,1,4,,
NAT202402,23723,brick,pizza oven,478,pizza oven,pizza oven,2,4,,
NAT202402,23743,brick,oven,479,oven,oven,2,3,,
NAT202402,23763,brick,outdoor oven,480,outdoor oven,outdoor oven,2,4,,
NAT202402,23774,brick,outdoor kitchen,480,outdoor kitchen,outdoor kitchen,1,4,,
NAT202402,23788,brick,outdoor oven,481,outdoor oven,outdoor oven,2,4,,
NAT202402,23804,brick,outdoor oven,482,outdoor oven,outdoor oven,2,4,,
NAT202402,23841,brick,oven,484,oven,oven,2,3,,
NAT202402,23843,brick,outdoor kitchen,484,outdoor kitchen,outdoor kitchen,1,4,,
NAT202402,23858,brick,pizza oven,485,pizza oven,pizza oven,2,4,,
NAT202402,23867,brick,outdoor kitchen,485,outdoor kitchen,outdoor kitchen,1,4,,
NAT202402,23888,brick,outdoor oven,486,outdoor oven,outdoor oven,2,4,,
NAT202402,23889,brick,pizza oven,486,pizza oven,pizza oven,2,4,,
NAT202402,23919,brick,pizza oven,488,pizza oven,pizza oven,2,4,,
NAT202402,23937,brick,pizza oven,489,pizza oven,pizza oven,2,4,,
NAT202402,23942,brick,outdoor kitchen,489,outdoor kitchen,outdoor kitchen,1,4,,
NAT202402,23974,brick,pizza oven,490,pizza oven,pizza oven,2,4,,
NAT202402,23982,brick,oven,491,oven,oven,2,3,,
NAT202402,23999,brick,cooking oven,492,cooking oven,cooking oven,2,3,,
NAT202402,24047,brick,pizza oven base,494,pizza oven base,pizza oven base,2,4,,
NAT202402,24059,brick,pizza oven,495,pizza oven,pizza oven,2,4,,
NAT202402,14834,brick,furnace,29,furnace,furnace,1.7,3,,
NAT202402,15088,brick,oven heat source,42,oven heat source,oven heat source,2,1,,
NAT202402,15350,brick,stove,55,stove,stove,2,3,,
NAT202402,34029,brick,heater,55,heater,heater,3,1,,
NAT202402,15355,brick,radiator,55,radiator,radiator,3,1,,
NAT202402,17352,brick,oven block,159,oven block,oven block,2,3,,
NAT202402,18251,brick,warming plate,204,warming plate,warming plate,3,2,,
NAT202402,18416,brick,heater,212,heater,heater,2,3,,
NAT202402,18456,brick,heater,214,heater,heater,2,3,,
NAT202402,18459,brick,snowman,214,snowman,snowman,2,2,,
NAT202402,18549,brick,snowball,219,snowball,snowball,2,1,,
NAT202402,18591,brick,heat retainer for cooking,221,heat retainer cooking,heat retainer cooking,2,3,,
NAT202402,18592,brick,cold frame anchor,221,cold frame anchor,cold frame anchor,2,2,,
NAT202402,18611,brick,heat retainer for cooking,222,heat retainer cooking,heat retainer cooking,2,3,,
NAT202402,18612,brick,cold frame anchor,222,cold frame anchor,cold frame anchor,2,2,,
NAT202402,18631,brick,cold compress holder,223,cold compress holder,cold compress holder,3,3,,
NAT202402,18632,brick,heat retainer for cooking,223,heat retainer cooking,heat retainer cooking,2,3,,
NAT202402,18651,brick,heat retainer for cooking,224,heat retainer cooking,heat retainer cooking,2,3,,
NAT202402,18652,brick,cold frame anchor,224,cold frame anchor,cold frame anchor,2,2,,
NAT202402,18670,brick,cold compress holder,225,cold compress holder,cold compress holder,3,3,,
NAT202402,18671,brick,heat retainer for cooking,225,heat retainer cooking,heat retainer cooking,2,3,,
NAT202402,18690,brick,cold frame anchor,226,cold frame anchor,cold frame anchor,2,2,,
NAT202402,18695,brick,heat retainer for cooking,226,heat retainer cooking,heat retainer cooking,2,3,,
NAT202402,18709,brick,cold compress holder,227,cold compress holder,cold compress holder,3,3,,
NAT202402,18719,brick,heat retention for cooking,227,heat retention cooking,heat retention cooking,3,3,,
NAT202402,18730,brick,cold compress holder,228,cold compress holder,cold compress holder,3,3,,
NAT202402,18749,brick,cold compress holder,229,cold compress holder,cold compress holder,3,3,,
NAT202402,18771,brick,heat retainer for cooking,230,heat retainer cooking,heat retainer cooking,2,3,,
NAT202402,18772,brick,cold frame builder,230,cold frame builder,cold frame builder,2,2,,
NAT202402,18790,brick,cold compress holder,231,cold compress holder,cold compress holder,3,3,,
NAT202402,18791,brick,heat retainer for cooking,231,heat retainer cooking,heat retainer cooking,2,3,,
NAT202402,18809,brick,heat retainer for cooking,232,heat retainer cooking,heat retainer cooking,2,3,,
NAT202402,18810,brick,cold frame anchor,232,cold frame anchor,cold frame anchor,2,2,,
NAT202402,18831,brick,heat retainer for cooking,233,heat retainer cooking,heat retainer cooking,2,3,,
NAT202402,18832,brick,cold frame anchor,233,cold frame anchor,cold frame anchor,2,2,,
NAT202402,18849,brick,cold compress holder,234,cold compress holder,cold compress holder,3,3,,
NAT202402,18869,brick,cold frame anchor,235,cold frame anchor,cold frame anchor,2,2,,
NAT202402,18881,brick,foot warmer,235,foot warmer,foot warmer,2,3,,
NAT202402,18890,brick,cold compress,236,cold compress,cold compress,3,3,,
NAT202402,18891,brick,heat reservoir,236,heat reservoir,heat reservoir,3,3,,
NAT202402,18909,brick,cold compress holder,237,cold compress holder,cold compress holder,3,3,,
NAT202402,18929,brick,cold heat storage,238,cold heat storage,cold heat storage,3,0,,
NAT202402,18930,brick,homemade furnace,238,homemade furnace,homemade furnace,2,3,,
NAT202402,18951,brick,cold compress holder,239,cold compress holder,cold compress holder,3,3,,
NAT202402,18952,brick,heat retainer for cooking,239,heat retainer cooking,heat retainer cooking,2,3,,
NAT202402,18968,brick,heat retainer for bbq,240,heat retainer bbq,heat retainer bbq,2,3,,
NAT202402,18970,brick,cold frame anchor,240,cold frame anchor,cold frame anchor,2,2,,
NAT202402,18990,brick,cold frame builder,241,cold frame builder,cold frame builder,2,2,,
NAT202402,18995,brick,heat retainer for cooking,241,heat retainer cooking,heat retainer cooking,2,3,,
NAT202402,19008,brick,heat retention for cooking,242,heat retention cooking,heat retention cooking,3,3,,
NAT202402,19009,brick,cold frame anchor,242,cold frame anchor,cold frame anchor,2,2,,
NAT202402,19030,brick,cold frame builder,243,cold frame builder,cold frame builder,2,2,,
NAT202402,19041,brick,heat retention in cooking,243,heat retention cooking,heat retention cooking,3,3,,
NAT202402,19049,brick,cold frame anchor,244,cold frame anchor,cold frame anchor,2,2,,
NAT202402,19071,brick,cold frame for plants,245,cold frame plants,cold frame plants,2,2,,
NAT202402,19075,brick,heat retainer for cooking,245,heat retainer cooking,heat retainer cooking,2,3,,
NAT202402,19089,brick,cold compress holder,246,cold compress holder,cold compress holder,3,3,,
NAT202402,19109,brick,heat retainer for cooking,247,heat retainer cooking,heat retainer cooking,2,3,,
NAT202402,19110,brick,cold frame anchor,247,cold frame anchor,cold frame anchor,2,2,,
NAT202402,19130,brick,cold compress holder,248,cold compress holder,cold compress holder,3,3,,
NAT202402,19131,brick,heat retainer for cooking,248,heat retainer cooking,heat retainer cooking,2,3,,
NAT202402,19149,brick,cold frame foundation,249,cold frame foundation,cold frame foundation,1,2,,
NAT202402,19162,brick,heat retainer for cooking,249,heat retainer cooking,heat retainer cooking,2,3,,
NAT202402,19169,brick,cold frame foundation,250,cold frame foundation,cold frame foundation,1,2,,
NAT202402,19179,brick,foot warmer,250,foot warmer,foot warmer,2,3,,
NAT202402,19190,brick,cold compress,251,cold compress,cold compress,3,3,,
NAT202402,19212,brick,heat retention in smoker,252,heat retention smoker,heat retention smoker,3,3,,
NAT202402,19213,brick,cold frame for plants,252,cold frame plants,cold frame plants,2,2,,
NAT202402,19232,brick,heat retainer for cooking,253,heat retainer cooking,heat retainer cooking,2,3,,
NAT202402,19233,brick,cold frame anchor,253,cold frame anchor,cold frame anchor,2,2,,
NAT202402,19249,brick,cold frame anchor,254,cold frame anchor,cold frame anchor,2,2,,
NAT202402,19269,brick,homemade furnace,255,homemade furnace,homemade furnace,2,3,,
NAT202402,19270,brick,cold frame foundation,255,cold frame foundation,cold frame foundation,1,2,,
NAT202402,19276,brick,heat retainer for cooking,255,heat retainer cooking,heat retainer cooking,2,3,,
NAT202402,19291,brick,cold frame for gardening,256,cold frame gardening,cold frame gardening,2,2,,
NAT202402,19292,brick,heat retainer for cooking,256,heat retainer cooking,heat retainer cooking,2,3,,
NAT202402,19309,brick,cold frame foundation,257,cold frame foundation,cold frame foundation,1,2,,
NAT202402,19313,brick,heat retention in oven,257,heat retention oven,heat retention oven,3,3,,
NAT202402,19331,brick,cold compress,258,cold compress,cold compress,3,3,,
NAT202402,19357,brick,heat retention for cooking,259,heat retention cooking,heat retention cooking,3,3,,
