research_id,response_id,respondent_id,object,original_response,cleaned_response,translated_response,originality_rater01,utility_rater01,originality_rater02,utility_rater02
NAT202401,13641,2939,brick,knuffel om mee te slapen,cuddly toy sleep,cuddle toy,3,4,,
NAT202401,13719,2940,brick,als boekensteun gebruiken,bookend,bookend,1,5,,
NAT202401,14128,2946,brick,boekensteun,bookend,bookend,1,5,,
NAT202401,14130,2946,brick,deurstop,doorstop,doorstop,1,5,,
NAT202401,14186,2947,brick,gebruiken als kussen,pillow,pillow,2,3,,
NAT202401,14187,2947,brick,gebruiken als knuffel,cuddly toy,cuddle toy,3,4,,
NAT202401,14194,2947,brick,biertje openen,open beer,open beer can,2,5,,
NAT202401,14204,2947,brick,als deurstopper gebruiken,door stop,doorstop,1,5,,
NAT202401,14363,2950,brick,Als deurstop gebruiken,door stop,door stopper,1,5,,
NAT202401,14416,2951,brick,raam openhouden,keep window open,keep window open,1,5,,
NAT202401,14562,2955,brick,als kussen gebruiken,pillow,pillow,2,3,,
NAT202401,14568,2955,brick,gebruiken als deurstopper,door stop,door stopper,1,5,,
NAT202401,14656,2956,brick,gebruiken als kussen,pillow,pillow,2,3,,
NAT202401,14657,2956,brick,gebruiken als deken,blanket,blanket,2,2,,
NAT202401,14658,2956,brick,gebruiken als diadeem in je haar,diadem hair,hair accessory diadem,3,2,,
NAT202401,14661,2956,brick,gebruiken als knuffel,cuddly toy,cuddle toy,3,4,,
NAT202401,14795,2958,brick,deurstop,doorstop,doorstop,1,5,,
NAT202401,14863,2960,brick,flesopener,bottle opener,bottle opener,3,5,,
NAT202401,14872,2960,brick,als kussen,pillow,pillow,2,3,,
NAT202401,14965,2962,brick,als omheining bij een open vuur ,fence around open fire,fence,1,2,,
NAT202401,14969,2962,brick,als deurstopper,door stopper,door stopper,1,5,,
NAT202401,15017,2963,brick,deurstopper,door stopper,door stopper,1,5,,
NAT202401,15157,2965,brick,deur open houden,keep door open,doorstop,1,5,,
NAT202401,15161,2965,brick,voor een tochtgat leggen,place front draft hole,cover hole,1,4,,
NAT202401,15209,2969,brick,Tegen inbrekers gebruiken door het op een deur te leggen,burglars placing door,obstacle to trip over,1,4,,
NAT202401,454,2668,brick,op de grond gooien,throw ground,throw ground,1,5,,
NAT202401,455,2668,brick,door een auto gooien,throw car,throw car,1,5,,
NAT202401,826,2675,brick,gooien,throw,throw,1,5,,
NAT202401,831,2675,brick,mee tennisen,play tennis,tennis,1,1,,
NAT202401,832,2675,brick,mee badmintonnen,play badminton,badminton,1.4,1,,
NAT202401,833,2675,brick,als voetbal gebruiken,football,football,1.7,2,,
NAT202401,835,2675,brick,als handbal gebruiken,handball,handball,2,2,,
NAT202401,846,2675,brick,om mee te bowlen,bowling,bowling,1,2,,
NAT202401,960,2676,brick,gooien,throw,throw,1,5,,
NAT202401,972,2676,brick,door een raam gooien,throw window,throw,1,5,,
NAT202401,1068,2677,brick,gooien,throw,throw,1,5,,
NAT202401,1547,2687,brick,gooien,throw,throw,1,5,,
NAT202401,1644,2689,brick,bakje van maken,make bowl,bowl,2,1,,
NAT202401,1722,2690,brick,mee gooien,throw,throw,1,5,,
NAT202401,1736,2690,brick,Raam in gooien,Throw window,throw,1,5,,
NAT202401,1737,2690,brick,jongleren,juggling,juggling,2,5,,
NAT202401,1842,2692,brick,om mee te bowlen,bowling,bowling,1,2,,
NAT202401,1891,2693,brick,iets om te gooien,throw,throw,1,5,,
NAT202401,2061,2695,brick,gebruiken als jeux de boule bal,jeux de boule ball,ball in game,2,2,,
NAT202401,2120,2696,brick,op de grond gooien om je onderburen te irriteren,throw floor irritate downstairs neighbors,throw on floor,1,5,,
NAT202401,2168,2697,brick,gooien,throw,throw,1,5,,
NAT202401,2244,2698,brick,gooien,throw,throw,1,5,,
NAT202401,2307,2699,brick,door een raam heen gooien,throw window,throw,1,5,,
NAT202401,2318,2699,brick,deegroller,rolling pin,rolling pin,3,3,,
NAT202401,2405,2700,brick,van een gebouw afgooien,throw building,throw,1,5,,
NAT202401,2501,2701,brick,overgooien als spel,throwing game,throwing game,2,5,,
NAT202401,2502,2701,brick,als pionnen met bowlen,pawns bowling,bowling pins,2,3,,
NAT202401,2555,2702,brick,basketballen,play basketball,basketball,1.4,1,,
NAT202401,2770,2704,brick,baksteenwerpen ipv kogelwerpen,throwing instead ball throwing,throw,1,5,,
NAT202401,2996,2709,brick,Baksteen op iemand z'n huis gooien om hem wakker te maken ,Throwing s house wake,throw,1,5,,
NAT202401,3001,2709,brick,briefje aan de baksteen hangen en hem in iemand z'n huis gooien om het berichtje te laten aankomen,hang note throw s house get message,throw with message,2,5,,
NAT202401,3177,2713,brick,ermee overgooien,throw,throw,1,5,,
NAT202401,3334,2715,brick,op iemand gooien,throw,throw,1,5,,
NAT202401,3436,2717,brick,throwing,throwing,throwing,1,5,,
NAT202401,3502,2718,brick,naar mark rutte gooien,throwing mark rutte,throwing,1,5,,
NAT202401,3509,2718,brick,in een TV gooien,throw TV,throw,1,5,,
NAT202401,3818,2724,brick,werpen naar de politie,throw police,throw,1,5,,
NAT202401,3927,2726,brick,als middel om politiebusjes te bekogelen (wat ik trouwens absurd vind),means pelt police vans,throw,1,5,,
NAT202401,3992,2728,brick,door een ruit gooien,throw window,throw,1,5,,
NAT202401,4166,2731,brick,gooien,throw,throw,1,5,,
NAT202401,4326,2739,brick,bal,ball,ball,1,2,,
NAT202401,4448,2741,brick,Wedstrijd wie het verste werpen kan,Competition see throw farthest,throwing competition game,2,5,,
NAT202401,4451,2741,brick,Kogelstoten,Shot put,shot put weight throwing game,2,5,,
NAT202401,4494,2742,brick,tegen iets gooien,throw,throw,1,5,,
NAT202401,4563,2745,brick,sporten ,play sports,play sports,1,3,,
NAT202401,4564,2745,brick,klein maken en mee voetballen,make small play football,football,1.7,2,,
NAT202401,4795,2748,brick,als bal gebruiken,ball,ball,1,2,,
NAT202401,4796,2748,brick,om mee over te gooien,throw around,throw,1,5,,
NAT202401,4861,2749,brick,hem door een ruit gooien,throw window,throw,1,5,,
NAT202401,5008,2751,brick,tennisracket,tennis racket,tennis racket,3,1,,
NAT202401,5059,2753,brick,door een canvas heen gooien ,throw canvas,throw,1,5,,
NAT202401,5140,2755,brick,gooien ,throw,throw,1,5,,
NAT202401,5198,2757,brick,gooien,throw,throw,1,5,,
NAT202401,5202,2757,brick,een ruit door gooien,throw window,throw,1,5,,
NAT202401,5260,2758,brick,ermee gooien als soort van speelgoed ,throwing around toy,throw toy,1,5,,
NAT202401,5261,2758,brick,ermee gooien als wapen ,throwing weapon,throw weapon,1,5,,
NAT202401,5269,2758,brick,spel: iedereen moet proberen de baksteen zo ver mogelijk te gooien,game  everyone try throw far possible,throwing competition game,2,5,,
NAT202401,5532,2762,brick,naar iemand gooien (dark) ,throw,throw,1,5,,
NAT202401,5642,2764,brick,om mee over te gooien als spelletje?,throw around game ,throwing game,2,5,,
NAT202401,5924,2771,brick,Kogelstoten ,Shot put,shot put weight throwing game,2,5,,
NAT202401,5981,2772,brick,ruit doorgooien,throw window,throw,1,5,,
NAT202401,6033,2774,brick,tennisracket,tennis racket,tennis racket,3,1,,
NAT202401,6100,2775,brick,Jeu de boule ,Jeu de boule,ball in game,2,2,,
NAT202401,6208,2778,brick,pingpong betje,ping pong bet,ping pong bat,3,3,,
NAT202401,6209,2778,brick,pingpong net,ping pong net,ping pong net,3,3,,
NAT202401,6589,2785,brick,pinnen,pins,pins,2,3,,
NAT202401,7009,2792,brick,tegen iemand aan gooien,throw,throw,1,5,,
NAT202401,7245,2795,brick,vergooien,throw away,throw,1,5,,
NAT202401,7246,2795,brick,jongleren,juggling,juggling,2,5,,
NAT202401,7247,2795,brick,kogelstoten,shot put,shot put weight throwing game,2,5,,
NAT202401,7549,2805,brick,om mee te gooien,throw,throw,1,5,,
NAT202401,7820,2814,brick,Spelletje overgooien spelen,Play game toss,play game of toss,1,5,,
NAT202401,7953,2816,brick,"een spel spelen, baksteen werpen",play game  throw,throwing game,2,5,,
NAT202401,8058,2818,brick,jongleerobject,juggling object,juggling,2,5,,
NAT202401,8106,2819,brick,gooien,throw,throw,1,5,,
NAT202401,8224,2820,brick,"Je kunt er mee voetballen, kan echt",play football  really,football,1.7,2,,
NAT202401,8225,2820,brick,Je kunt er mee basketballen,play basketball,basketball,1.4,1,,
NAT202401,8697,2828,brick,Wedstrijdje wie hem het verst kan werpen,Competition see throw furthest,throwing competition game,2,5,,
NAT202401,8756,2830,brick,werpen,throw,throw,1,5,,
NAT202401,8821,2831,brick,gooien,throw,throw,1,5,,
NAT202401,9026,2836,brick,een bal uit een boom gooien,throwing ball tree,throw from tree,1,5,,
NAT202401,9102,2837,brick,gooivoorwerp,throwing object,throwing object,1,5,,
NAT202401,9366,2842,brick,Als je een touw over bv een hoge tak moet gooien,throw rope high branch  example,weight for throwing rope,2,5,,
NAT202401,9509,2845,brick,gooien,throw,throw,1,5,,
NAT202401,9607,2846,brick,deegroller,rolling pin,rolling pin,3,3,,
NAT202401,9717,2848,brick,throw at someone ,throw,throw,1,5,,
NAT202401,9916,2854,brick,naar iemand gooien,throw,throw,1,5,,
NAT202401,10008,2856,brick,om mee te sporten,play sports,play sports,1,3,,
NAT202401,10297,2864,brick,als gooi voorwerp,throwing object,throwing object,1,5,,
NAT202401,10354,2867,brick,Je kan het gooien naar iets of iemand,throw,throw,1,5,,
NAT202401,10497,2870,brick,"je kan er een spel mee doen, je kan het bijvoorbeeld overgooien",play game  example throw,throwing game,2,5,,
NAT202401,10639,2874,brick,naar iemand gooien,throw,throw,1,5,,
NAT202401,10736,2875,brick,Deegroller,Rolling pin,rolling pin,3,3,,
NAT202401,10918,2878,brick,je zou hem kunnen gebruiken als sloopkogel van iets kleins dat je kapot wilt hebben,could wrecking ball small want break,wrecking ball to break,1,4,,
NAT202401,10972,2879,brick,"gebruiken om te kegelen, buiten in een park",bowling  outside park,bowling game,2,2,,
NAT202401,11043,2880,brick,als tennisracket gebruiken,tennis racket,tennis racket,3,1,,
NAT202401,11044,2880,brick,als pingpongbatje gebruiken,ping pong bat,ping pong bat,3,3,,
NAT202401,11101,2881,brick,sporten,play sports,play sports,1,3,,
NAT202401,11188,2882,brick,een spelletje wie het verst de baksteen kan gooien,game throw furthest,throwing game,2,5,,
NAT202401,11355,2884,brick,Op de grond gooien,Throw ground,throw ground,1,5,,
NAT202401,11367,2884,brick,Als voetbal gebruiken,football,football,1.7,2,,
NAT202401,11488,2886,brick,in een boom gooien zodat appels of ander fruit naar beneden valt,throwing tree apples fruit fall,throw to get fruit from tree,2,4,,
NAT202401,11607,2901,brick,gooien en meten hoe ver je gooit om sportieve prestaties te vergelijken,throw measure far throw compare sporting performances,throwing competition game,2,5,,
NAT202401,11721,2904,brick,gebruik als kanonskogle,cannon ball,cannon ball,2,3,,
NAT202401,11847,2907,brick,gooien,throw,throw,1,5,,
NAT202401,12022,2911,brick,werpen ,throw,throw,1,5,,
NAT202401,12023,2911,brick,jeu de boulle ,bocce,ball game,2,2,,
NAT202401,12157,2912,brick,op iemand gooien,throw,throw,1,5,,
NAT202401,12244,2913,brick,gooien (werpafstand trainen),throwing,throw weights,1,5,,
NAT202401,12372,2915,brick,gooiobject als alternatief voor kogelstoten,throwing object alternative shot put,shot put weight throwing game,2,5,,
NAT202401,12636,2919,brick,bowlen,bowling,bowling,1,2,,
NAT202401,12637,2919,brick,jeux de boules ,jeux de boules,ball in game,2,2,,
NAT202401,12638,2919,brick,overgooien ,throw,throw,1,5,,
NAT202401,12715,2920,brick,onhandige honkbal,clumsy baseball,baseball,1,2,,
NAT202401,12979,2927,brick,overgooien met iemand anders,throw else,throw,1,5,,
NAT202401,12982,2927,brick,wedstrijdje baksteen gooien ,throwing contest,throwing competition game,2,5,,
NAT202401,12986,2927,brick,voetballen met stalen schoenen,playing football steel shoes,football,1.7,2,,
NAT202401,13259,2933,brick,gooien,throw,throw,1,5,,
NAT202401,13265,2933,brick,Bal ertegenaan trappen als spel,Kicking ball game,kicking ball game,2,2,,
NAT202401,13376,2935,brick,Omgooien,Toss,toss,1,5,,
NAT202401,13377,2935,brick,Gebruiken als bowlingkegels,bowling pins,bowling pins,2,3,,
NAT202401,13489,2937,brick,tegen een auto gooien,throw car,throw over car,1,5,,
NAT202401,13619,2939,brick,voetbal,football,football,1.7,2,,
NAT202401,13620,2939,brick,kogelstoten,shot put,shot put weight throwing game,2,5,,
NAT202401,13622,2939,brick,honkbal bal,baseball ball,baseball ball,1.7,1,,
NAT202401,13623,2939,brick,tennisbal,tennis ball,tennis ball,1.4,1,,
NAT202401,13624,2939,brick,frisbee,frisbee,frisbee,3,1,,
NAT202401,13629,2939,brick,jongleerbal,juggling ball,juggling ball,2,4,,
NAT202401,13640,2939,brick,overgooien,throw,throw,1,5,,
NAT202401,13720,2940,brick,spel 'wie kan het verst een baksteen gooien',game who throw farthest ,throwing competition game,2,5,,
NAT202401,13723,2940,brick,als pingpong batje ,ping pong bat,ping pong bat,3,3,,
NAT202401,13726,2940,brick,door een ruit gooien bij iemand die je niet mag,throwing window,throw,1,5,,
NAT202401,13807,2941,brick,in de lucht gooien,throw air,throw,1,5,,
NAT202401,13808,2941,brick,zo ver weg mogelijk gooien,throw far away possible,throwing game,2,5,,
NAT202401,13810,2941,brick,zo hard als je kan op de grond gooien,throw ground hard,throw to ground,1,5,,
NAT202401,13811,2941,brick,een tak van een boom gooien,throwing branch tree,throw to tree,1,5,,
NAT202401,13976,2942,brick,ermee voetballen,play football,play football,1.5,2,,
NAT202401,14189,2947,brick,bal in een sport,ball sport,ball sport,2,2,,
NAT202401,14257,2949,brick,gooien,throw,throw,1,5,,
NAT202401,14566,2955,brick,gebruiken als voetbal,football,football,1.7,2,,
NAT202401,14575,2955,brick,Je kan het gebruiken als deegroller,rolling pin,rolling pin,3,3,,
NAT202401,14647,2956,brick,gebruiken als bal,ball,ball,1,2,,
NAT202401,14792,2958,brick,kogelstoot voorwerp,shot put object,shot put weight throwing game,2,5,,
NAT202401,14973,2962,brick,als vervanging voor een bal om mee over te gooien (alleen voor gevorderde spelers),replacement ball throw,throw ball game,1.4,4,,
NAT202401,15155,2965,brick,overgooien,throw,throw,1,5,,
NAT202401,15204,2969,brick,het naar mensen gooien als ze irritant zijn,throwing people annoying,throw,1,5,,
NAT202401,15298,2970,brick,gebruiken als bal met overgooien,throw ball,throw ball,1,4,,
NAT202401,15299,2970,brick,jeu de boules,bocce,ball game,2,2,,
NAT202401,15300,2970,brick,als kegels gebruiken bij bowlen,pins bowling,bowling pins,2,3,,
NAT202401,657,2673,brick,domino maken,make dominoes,make dominoes,2,5,,
NAT202401,759,2674,brick,Hele grote dominosteen,large domino,large domino,3,5,,
NAT202401,845,2675,brick,om mee te sjoelen,play,play,1.4,3,,
NAT202401,1976,2694,brick,speelgoed,toys,toys,2,3,,
NAT202401,2232,2698,brick,gebruiken als auto bij gebrek aan speelgoed voor een kind,car due lack toys child,toy car,2,3,,
NAT202401,2414,2700,brick,mee te sjoelen ,play,play,1.4,3,,
NAT202401,2924,2708,brick,speelgoed,toys,toys,2,3,,
NAT202401,3086,2712,brick,spelen,play,play,1.4,3,,
NAT202401,3163,2713,brick,een spelletje ermee spelen (verstop de baksteen),play game,play game,1.4,4,,
NAT202401,3447,2717,brick,you could use it in one of those domino falling lines,could one domino falling lines,dominoes ,2,5,,
NAT202401,3505,2718,brick,in stof proppen en er een pop van maken,stuff fabric make doll,stuff fabric to make doll,3,3,,
NAT202401,3592,2719,brick,spelletje,game,game,2,3,,
NAT202401,3816,2724,brick,mee spelen(phineas and ferb),play,play game toy,2,4,,
NAT202401,4250,2735,brick,In een natuurreservaat als onveilig speeltje voor chimpansees,nature reserve unsafe toy chimpanzees,toy for chimpanzees,2,3,,
NAT202401,4251,2735,brick,Als een onveilig speeltje voor kinderen,unsafe toy children,toy for children,2,3,,
NAT202401,4447,2741,brick,baksteen dragen wedstrijd,carrying contest,brick carrying competition game,2,5,,
NAT202401,4727,2747,brick,gebruiken als lego/ jenga,legojenga,play lego/jenga,2,4,,
NAT202401,4851,2749,brick,een sjoelbaan maken met meerdere bakstenen,make shuffleboard court several,game board,3,3,,
NAT202401,4924,2750,brick,kinderspeelgoed,children s toys,toy for children,2,3,,
NAT202401,4926,2750,brick,begin van een domino curcuit,start domino circuit,dominoes,2,5,,
NAT202401,6421,2781,brick,domino mee spelen,play dominoes,play dominoes,2,5,,
NAT202401,6733,2787,brick,Als prop om mee te dansen,prop dance,prop for dance,2,3,,
NAT202401,7168,2794,brick,speelgoed,toys,toys,2,3,,
NAT202401,7233,2795,brick,domino,domino,domino,2,5,,
NAT202401,7660,2810,brick,jenga spelen,playing jenga,playing jenga,2,4,,
NAT202401,8708,2828,brick,Een pop van maken om mee te spelen,Make doll play,doll,1.4,3,,
NAT202401,8959,2833,brick,een pop maken,make doll,make doll,2,3,,
NAT202401,9100,2837,brick,speelgoed,toys,toys,2,3,,
NAT202401,9277,2841,brick,speeltoestel ,play equipment,play equipment,2,3,,
NAT202401,9282,2841,brick,speelgoed,toys,toys,2,3,,
NAT202401,10003,2856,brick,spelletjes doen,playing games,playing games,1.4,4,,
NAT202401,10071,2857,brick,in het huisje van je konijn zetten als speel trapje ,place rabbit s house play ladder,toy for animal,2,3,,
NAT202401,16047,2858,brick,poppenhuis,playhouse,playhouse,3,2,,
NAT202401,10130,2858,brick,poppenhuis maken,make dollhouse,dollhouse,3,2,,
NAT202401,10304,2864,brick,tetris real life,tetris real life,tetris game real life,3,4,,
NAT202401,10916,2878,brick,als je bij domino day je startschot zo gemaakt heb dat je iets van een hoge afstand af moeten laten ,made starting shot domino day way release high distance,dominoes,2,5,,
NAT202401,10971,2879,brick,zwart en wit schilderen en als grote damstemen op een dambord gebruiken,paint black white large checkers checkerboard,checkers game,3,3,,
NAT202401,11189,2882,brick,spelletje wie de hoogste baksteen toren kan maken,game see make tallest tower,tower making competition game,3,4,,
NAT202401,11202,2882,brick,als spelletje wie als eerst een baksteen kapot kan gooien,game see smash first,smashing competition game,2,5,,
NAT202401,11300,2883,brick,dominostenen,dominoes,dominoes,2,5,,
NAT202401,11545,2900,brick,als poppetje,doll,doll,1.4,3,,
NAT202401,12382,2915,brick,bakstenen gebruiken als (grote) dominosteentjes , dominoes,dominoes,2,5,,
NAT202401,12787,2922,brick,versieren als een poppetjes,decorate dolls,dolls,1.4,3,,
NAT202401,12848,2923,brick,speelgoed,toys,toys,2,3,,
NAT202401,12883,2924,brick,als speelgoed,toy,toy,1.4,3,,
NAT202401,13618,2939,brick,domino steen,domino stone,dominoes,2,5,,
NAT202401,14201,2947,brick,schaar kapotmaken (steen papier schaar snap je),destroy scissors,rock paper scissors game,3,3,,
